RowNumber,CustomerID,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,NetPromoterScore,SatisfactionSurveyScore,CustomerLoyaltyProgram,RewardPointsBalance,AutoRenewalEnabled,PaymentMethod,PaymentFailures,CustomerSupportTickets,IssueResolutionTime,ComplaintSeverity,RefundRequests,MobileAppUsage,WebPortalUsage,AvgSessionDuration,DeviceType,CompetitorWebsiteVisits,ChurnedFriends,MarketSentimentScore
524,15742358,Humphreys,0.471340130842368,1,1,32,1.0345146229121955,0.39725141548547244,-0.91227458746453,1,1,0.2742443574014165,0,18.0,2,0,-0.1611538664843213,0,0,-1.4291708514861814,-0.3245260436036968,0.8730090590628838,3,0.4106973870267188,1.2592323556248277,0.49336061855776425,-0.44116614021770506,1,-0.5955425588459381,1.429757720979386,2
525,15763274,Wu,0.10746842371841549,0,1,48,-0.6938822721797538,0.7040362985009326,-0.91227458746453,0,0,-0.06432603126258114,0,18.0,2,0,-0.1611538664843213,0,3,0.8990299766917927,1.5852206526102295,-0.608406768878515,1,0.4106973870267188,-1.05736194353244,1.4095997766261195,1.5023800227203423,1,0.02244422117486435,0.24096877725358196,2
526,15786063,Chin,1.3030468899828307,0,0,31,-1.0395616511981438,-1.222549805465863,0.8133836022641172,1,1,0.21216264791356462,0,-39.0,1,0,0.1690691871585514,1,3,-0.26507043739719427,-1.5976905077463144,1.5420355620041608,3,1.288596430972779,1.118832701130448,-0.7664682237862243,0.8545313017409932,0,-0.5955425588459381,0.835363249116484,0
527,15600258,Chesnokova,0.5233218032886469,0,1,43,-1.0395616511981438,-1.222549805465863,0.8133836022641172,1,1,1.1337929708419192,0,80.0,6,1,-1.015991509020488,1,3,0.8990299766917927,0.31205618846761196,-0.7995571982903084,2,1.288596430972779,-1.4785609070155796,1.7531894609017526,-1.8016484542743383,3,-1.522522728877142,0.24096877725358196,2
528,15573318,Kung,-0.42274463523362954,0,1,26,1.0345146229121955,-1.222549805465863,0.8133836022641172,1,0,1.1464509187464613,0,21.0,2,0,-0.9279782292457875,1,3,-0.26507043739719427,-1.5976905077463144,0.6340710222981422,1,-1.345100700865402,-0.9871621162852501,0.2643008290406754,0.012327964467839346,0,-1.522522728877142,-0.35342569460932,1
529,15653849,Lu,-0.8178053458253494,1,0,48,-0.6938822721797538,1.2245492669882367,-0.91227458746453,1,0,-1.074669025752591,1,-67.0,5,1,-0.29559934897480883,1,1,-0.8471206444416878,-0.9611082756750056,0.9685842737687805,1,0.4106973870267188,-1.6189605615099594,-0.6519383290276798,-0.24681152392390032,1,1.5674111712268706,0.835363249116484,1
530,15694272,Nkemakolam,0.2322244375894849,0,1,30,-1.3852410302165337,-0.19620937809130437,-0.91227458746453,1,1,-0.3894359613620813,0,-2.0,2,0,-0.40648222113191196,0,1,1.4810801837362864,-1.5976905077463144,1.5420355620041608,3,1.288596430972779,-1.7593602160043393,0.035241039523586606,-0.37638126811977013,0,-0.2865491688355369,1.429757720979386,1
531,15736112,Walton,-1.368811073755906,2,0,57,-1.0395616511981438,0.6834576907673149,0.8133836022641172,1,1,-1.2233014490016303,0,-26.0,3,0,1.7449920076913794,1,1,-0.26507043739719427,-0.9611082756750056,-0.9907076277021017,3,0.4106973870267188,-0.3553636710605407,-1.3391176975789463,0.5306069412513187,1,-1.2135293388667407,1.429757720979386,0
532,15749851,Brookes,0.5337181377779027,2,0,26,-0.34820289316136394,0.9426012530846175,-0.91227458746453,0,1,-0.7033344120226396,0,-1.0,8,1,-0.3399524978376501,0,1,-0.8471206444416878,-0.3245260436036968,0.15619494876865866,3,-0.4672016569193415,1.5400316646135874,-0.422878539510591,0.46582206915338376,3,0.9494243912060681,-1.542214638335124,0
534,15592300,Mai,-1.119299046013767,2,1,35,1.7258733809489755,-0.2712920982306321,-0.91227458746453,1,0,-0.40701113626200475,0,40.0,7,0,0.7654111339784716,0,3,0.8990299766917927,-0.9611082756750056,1.2075223105335222,1,-1.345100700865402,1.6102314918607774,-0.5374084342691354,1.3080254064265375,3,-0.9045359488563394,-1.542214638335124,1
535,15567832,Shih,-1.0465247045889767,0,0,40,0.6888352438938058,0.6085145962548882,-0.91227458746453,1,0,-0.8030382250281164,0,6.0,5,1,1.5464423647350667,0,3,0.31697976964729924,0.31205618846761196,-1.4685837012315852,3,-1.345100700865402,-0.4255634983077306,0.035241039523586606,-0.05245690763009557,3,-0.2865491688355369,1.429757720979386,1
536,15776780,He,-0.4435373042121411,0,1,59,-1.3852410302165337,-1.222549805465863,-0.91227458746453,1,0,-0.5135929407597284,1,79.0,3,1,-1.4716508117910838,0,3,-0.26507043739719427,-0.9611082756750056,-0.03495548064313474,3,1.288596430972779,-0.07456436207178094,1.7531894609017526,1.048885918034798,0,1.5674111712268706,-1.542214638335124,2
537,15592846,Fiorentini,-0.12125093504521178,1,1,35,1.7258733809489755,0.8297851876386366,0.8133836022641172,1,0,-0.7147209783676572,0,65.0,6,0,0.5301315396201184,1,3,-1.4291708514861814,0.31205618846761196,1.6376107767100574,1,-0.4672016569193415,-0.004364534824591009,0.6078905133163086,0.5953918133492536,0,-0.5955425588459381,0.24096877725358196,0
538,15739803,Lucciano,0.3673767859498101,2,1,34,1.3801940019305856,-1.222549805465863,0.8133836022641172,1,0,0.47706060871603817,0,84.0,6,1,-0.0804172751949306,0,1,0.31697976964729924,0.31205618846761196,-1.6119465232904302,3,-0.4672016569193415,0.5572340831529284,0.149770934282131,-1.4129392216867287,1,1.2584177812164694,1.429757720979386,0
539,15794142,Ferreira,-0.9009760217393957,1,0,62,-0.002523514142974041,0.6177439782899629,2.5390417919927644,0,1,-1.4253790633089116,1,-88.0,10,0,0.848573288096299,0,0,0.8990299766917927,-0.3245260436036968,1.303097525239419,3,1.288596430972779,0.7678335648944983,0.7224204080748531,1.6319497669162122,0,0.3314376111852656,0.835363249116484,2
540,15762729,Ukaegbunam,0.9807605208159015,1,0,28,-1.3852410302165337,0.5559373815488677,-0.91227458746453,1,0,-0.46788377145909393,1,-52.0,4,1,1.2186448739206306,0,1,-1.4291708514861814,1.5852206526102295,-1.2296456644668434,3,0.4106973870267188,0.4168344286585486,0.7224204080748531,0.7249615575451234,1,-0.2865491688355369,1.429757720979386,1
541,15667896,De Luca,1.8956379558704106,0,1,37,1.0345146229121955,1.1989009039805985,0.8133836022641172,1,1,0.6260357219432711,0,75.0,5,1,-0.9695593063047012,0,1,0.8990299766917927,0.9486384205389207,0.8730090590628838,2,-1.345100700865402,-1.3381612525211997,1.295069881867575,0.07711283656577426,3,0.6404310011956669,-0.35342569460932,1
542,15626578,Milne,-0.29798862136256016,0,1,26,1.3801940019305856,-1.222549805465863,0.8133836022641172,1,1,0.9237896282883404,0,-40.0,6,0,-1.1441998299521385,0,3,0.8990299766917927,0.31205618846761196,-1.6597341306433786,2,1.288596430972779,-0.14476418931897087,0.8369503028333974,-1.2185846053929241,3,-0.5955425588459381,0.24096877725358196,0
543,15776223,Davide,-0.5578969835939548,0,0,42,-0.34820289316136394,-0.18592367694996012,-0.91227458746453,1,1,0.11629316853408261,0,-10.0,4,0,-1.6043637494041165,0,3,0.8990299766917927,-1.5976905077463144,-0.5606191615255666,1,0.4106973870267188,0.4870342559057385,-0.1938187499935022,0.6601766854471884,1,-0.2865491688355369,0.835363249116484,0
544,15705953,Kodilinyechukwu,0.7312484930737626,2,1,51,-1.7309204092349235,1.4884951822895083,-0.91227458746453,1,0,0.15523051235907678,1,71.0,8,0,1.189538119979391,0,0,0.31697976964729924,-0.3245260436036968,0.1084073414157103,2,1.288596430972779,0.6274339104001184,0.149770934282131,1.113670790132733,0,0.02244422117486435,0.24096877725358196,2
545,15802593,Little,-1.5247560910947429,0,0,49,0.6888352438938058,-1.222549805465863,2.5390417919927644,0,1,-0.21471819974753517,1,-41.0,6,0,-0.9428781151918982,0,3,-0.8471206444416878,0.31205618846761196,-1.2296456644668434,3,-1.345100700865402,-0.49576332555492053,-0.8809981185447686,-0.8298753728053145,3,0.6404310011956669,0.835363249116484,2
546,15615457,Burns,1.9892049662737126,2,0,44,-1.0395616511981438,0.5812480490896085,0.8133836022641172,1,0,0.4609647963425982,0,-62.0,7,0,0.2809915862421274,1,3,0.31697976964729924,-0.3245260436036968,1.0163718811217288,1,1.288596430972779,1.3294321828720177,0.149770934282131,-1.1537997332949892,3,1.2584177812164694,-0.35342569460932,0
547,15708916,Paterson,-0.6618603284865127,0,1,38,-1.7309204092349235,-1.222549805465863,0.8133836022641172,1,0,-0.9179895665300825,0,60.0,3,0,0.6590328785027508,1,0,0.8990299766917927,0.9486384205389207,-1.6119465232904302,2,-0.4672016569193415,-1.2679614252740097,-1.1100579080618573,-0.8298753728053145,1,0.02244422117486435,-0.947820166472222,0
548,15720187,Han,-1.7846644533261373,1,0,30,0.6888352438938058,1.0826238202714649,0.8133836022641172,1,0,-1.0143075538190642,0,-64.0,8,1,-0.7613074120346419,0,3,0.8990299766917927,-1.5976905077463144,1.4942479546512124,3,1.288596430972779,-1.4083610797683896,-0.5374084342691354,0.07711283656577426,0,1.5674111712268706,-0.35342569460932,2
549,15595440,Kryukova,-1.4831707531377196,0,1,49,0.6888352438938058,0.7381568307115174,0.8133836022641172,1,1,-0.42381373583780324,0,89.0,9,1,-0.5083558599262504,0,0,-0.8471206444416878,0.9486384205389207,0.7296462370040389,3,-1.345100700865402,1.6804313191079674,1.295069881867575,0.8545313017409932,1,-0.2865491688355369,0.835363249116484,1
550,15600651,Ijendu,1.0223458587729246,0,1,24,-1.3852410302165337,-1.222549805465863,2.5390417919927644,1,1,-0.909341735328211,0,8.0,4,1,1.1493430788224412,0,3,0.8990299766917927,-0.9611082756750056,-1.4685837012315852,2,1.288596430972779,-0.6361629800493004,1.1805399871090307,-0.8946602449032495,3,-1.2135293388667407,-1.542214638335124,2
551,15750141,Reichard,0.7312484930737626,1,0,36,-0.6938822721797538,-0.17771026349595,0.8133836022641172,1,0,-1.243038059574071,0,-51.0,10,1,-0.4536074417986808,0,3,0.8990299766917927,0.31205618846761196,0.8252214517099355,2,0.4106973870267188,-0.8467624617908702,-0.9955280133033131,-0.44116614021770506,1,-0.2865491688355369,1.429757720979386,1
552,15657284,Day,0.2426207720787407,1,1,47,0.34315586487541583,0.4891761566274933,-0.91227458746453,1,1,-1.7070110508830147,1,-42.0,9,0,-0.04403383276838114,1,3,-0.26507043739719427,0.31205618846761196,1.0163718811217288,2,-0.4672016569193415,-0.7765626345436802,0.7224204080748531,0.7897464296430583,0,-0.5955425588459381,-0.947820166472222,0
553,15763063,Price,0.35698045146055435,2,0,25,1.7258733809489755,0.8351609343954646,-0.91227458746453,1,0,0.3725050087516462,0,11.0,6,1,0.07689779967795944,1,3,1.4810801837362864,0.31205618846761196,1.0641594884746772,3,-1.345100700865402,-0.4255634983077306,-0.0792888552349578,-0.5707358844135749,1,-0.5955425588459381,0.24096877725358196,0
554,15709324,Bruce,-2.429237191659996,0,1,34,0.6888352438938058,-1.222549805465863,0.8133836022641172,1,0,-0.7858974605830287,0,-16.0,7,1,-0.5523624998136007,0,3,-0.8471206444416878,-0.9611082756750056,1.2553099178864706,1,0.4106973870267188,1.3294321828720177,-0.7664682237862243,-0.50595101231564,3,-1.2135293388667407,0.24096877725358196,0
555,15711309,Sumrall,-0.7970126768468379,1,1,33,-0.6938822721797538,0.8563776248391757,-0.91227458746453,1,0,1.618112418169515,0,-67.0,8,0,0.1008069189868348,0,1,-1.4291708514861814,0.9486384205389207,-1.2774332718197918,1,-0.4672016569193415,1.6804313191079674,-1.2245878028204018,0.7249615575451234,3,-1.522522728877142,1.429757720979386,1
556,15775318,Lu,-0.6306713250187452,2,0,51,-0.6938822721797538,1.2587351286205823,2.5390417919927644,0,1,1.5972420937738372,1,59.0,8,1,-0.6525035937304845,1,0,-0.8471206444416878,-0.3245260436036968,-0.6561943762314633,1,0.4106973870267188,0.20623494691697877,-0.422878539510591,-1.7368635821764034,1,-1.522522728877142,0.835363249116484,0
557,15705515,Lazarev,-0.6618603284865127,1,1,40,-0.002523514142974041,0.990995143102082,0.8133836022641172,1,0,1.0313568622713525,0,-70.0,3,1,0.9507934358661284,0,3,-0.8471206444416878,1.5852206526102295,0.347345378180452,3,-0.4672016569193415,-0.2149640165661608,0.37883072379921984,-1.0890148611970543,0,-1.522522728877142,-0.947820166472222,0
558,15634844,Miller,-0.547500649104699,1,1,41,-0.6938822721797538,0.24314987754571,-0.91227458746453,1,0,1.5891753909808986,1,33.0,1,1,0.5349826652769917,1,0,-0.26507043739719427,0.31205618846761196,-0.4172563394667215,1,-0.4672016569193415,-1.19776159802682,-0.7664682237862243,1.113670790132733,3,-0.5955425588459381,1.429757720979386,2
559,15717046,Wentworth-Shields,0.9391751828588784,2,1,53,-0.6938822721797538,-1.222549805465863,0.8133836022641172,1,1,-1.0659339991829822,0,33.0,1,1,0.5349826652769917,0,3,1.4810801837362864,-0.3245260436036968,-1.0862828424079984,1,-0.4672016569193415,0.978433046636068,-1.4536475923374907,0.012327964467839346,1,-0.2865491688355369,-0.947820166472222,0
560,15571816,Ritchie,2.072375642187759,2,0,70,-0.002523514142974041,-1.222549805465863,-0.91227458746453,1,1,-1.730924859102294,0,-99.0,1,1,-0.38915677235736457,0,0,0.31697976964729924,-0.9611082756750056,-0.3694687321137732,1,-0.4672016569193415,0.4870342559057385,0.49336061855776425,-0.11724177972803049,0,-0.5955425588459381,0.24096877725358196,2
561,15670080,Mackenzie,-0.69304933195428,1,0,29,0.6888352438938058,0.4619887093013065,-0.91227458746453,0,1,0.6671191856875671,0,68.0,10,0,1.025639374572173,1,3,0.8990299766917927,1.5852206526102295,1.5420355620041608,1,-0.4672016569193415,0.4168344286585486,0.7224204080748531,0.7249615575451234,1,0.9494243912060681,-1.542214638335124,2
562,15800440,Power,-0.0068912556633981496,2,1,61,-1.3852410302165337,1.2268028117967318,-0.91227458746453,0,1,-0.2991541212664523,0,-93.0,9,1,0.7283346736009403,1,1,0.31697976964729924,-0.3245260436036968,0.15619494876865866,3,-0.4672016569193415,-1.3381612525211997,0.035241039523586606,-0.1820266518259654,3,1.5674111712268706,0.835363249116484,2
563,15665678,Tan,-0.4539336387013969,2,1,36,1.0345146229121955,1.3115541262355717,-0.91227458746453,1,1,-0.4075125531371575,0,56.0,4,1,-0.5520159908381098,1,3,1.4810801837362864,0.9486384205389207,0.012832126709813612,3,-1.345100700865402,0.5572340831529284,-1.1100579080618573,0.4010371970554488,1,-1.2135293388667407,-1.542214638335124,2
564,15665956,Pendergrass,-1.472774418648464,0,0,46,-1.3852410302165337,-1.222549805465863,-0.91227458746453,1,0,-0.5032382732875954,1,-30.0,1,0,-1.4480882014576995,1,0,0.8990299766917927,0.31205618846761196,-1.4207960938786368,2,-0.4672016569193415,0.7678335648944983,-0.7664682237862243,0.07711283656577426,1,-0.9045359488563394,-1.542214638335124,2
565,15788126,Evans,0.3985657894175775,2,0,38,0.34315586487541583,0.7152529439023728,-0.91227458746453,1,1,-1.5311766316249489,0,-62.0,7,0,0.2809915862421274,0,1,1.4810801837362864,-0.3245260436036968,-0.895132412996205,2,-1.345100700865402,-0.49576332555492053,-1.1100579080618573,0.20668258076164409,0,0.3314376111852656,-0.947820166472222,0
566,15811773,Hsia,-1.119299046013767,0,1,36,-0.34820289316136394,-1.222549805465863,0.8133836022641172,1,1,0.7144669665395946,0,24.0,4,0,-0.7290820773139838,0,0,-1.4291708514861814,-1.5976905077463144,-0.895132412996205,2,0.4106973870267188,1.118832701130448,-0.7664682237862243,0.8545313017409932,0,-0.9045359488563394,-0.947820166472222,0
567,15651674,Billson,-2.2109141673856247,2,0,54,-1.0395616511981438,-1.222549805465863,-0.91227458746453,0,0,1.5942972921328846,1,78.0,5,0,-1.6622307483111047,0,1,1.4810801837362864,-0.3245260436036968,-0.8473448056432566,3,-1.345100700865402,0.978433046636068,-1.568177487096035,-0.7003056286094447,1,-1.2135293388667407,-1.542214638335124,1
568,15689614,Teng,0.3777731204390659,2,0,63,-1.3852410302165337,0.9825689286639531,-0.91227458746453,1,1,-1.0829021133190968,0,55.0,1,0,1.38670172703374,1,1,-0.26507043739719427,-1.5976905077463144,-0.895132412996205,3,-0.4672016569193415,-0.7765626345436802,1.7531894609017526,1.6319497669162122,3,-0.2865491688355369,-0.947820166472222,0
570,15706647,Jordan,1.147101872643994,0,1,31,0.6888352438938058,-1.222549805465863,2.5390417919927644,1,1,1.1580613039396037,0,-63.0,3,0,-0.7800188967111531,1,1,-0.8471206444416878,1.5852206526102295,-0.608406768878515,1,0.4106973870267188,-0.7063628072964904,-1.2245878028204018,0.14189770866370918,0,-0.5955425588459381,0.835363249116484,0
571,15728505,Ts'ao,-0.5163116456369317,0,1,44,-1.3852410302165337,0.3864462813926745,0.8133836022641172,1,1,-0.6523242516829897,0,47.0,1,0,-1.398883926937985,0,0,-0.8471206444416878,-0.9611082756750056,1.5420355620041608,2,-0.4672016569193415,-0.07456436207178094,1.7531894609017526,0.5953918133492536,1,0.3314376111852656,-0.947820166472222,1
572,15730076,Osborne,0.0035050788258576358,0,1,45,-1.3852410302165337,-1.222549805465863,-0.91227458746453,1,0,-0.5642316940839058,1,-38.0,2,1,1.7533082231031623,1,0,-0.8471206444416878,0.9486384205389207,-1.03849523505505,2,1.288596430972779,0.8380333921416881,1.7531894609017526,-1.9312181984702081,1,-1.2135293388667407,-0.35342569460932,2
573,15622003,Carslaw,0.9807605208159015,0,1,35,1.3801940019305856,0.25963594927248435,0.8133836022641172,1,0,1.0679348839305804,0,53.0,2,0,0.8118433366942586,1,3,1.4810801837362864,-0.9611082756750056,1.5420355620041608,2,-0.4672016569193415,-0.7063628072964904,-1.2245878028204018,0.7249615575451234,1,-1.2135293388667407,0.24096877725358196,1
574,15607312,Ch'ang,-0.02768392464190972,2,0,49,1.7258733809489755,-1.222549805465863,0.8133836022641172,1,1,1.0386262756838416,1,33.0,9,0,-1.5534269300069474,0,1,-0.8471206444416878,0.9486384205389207,1.446460347298264,1,0.4106973870267188,0.20623494691697877,0.8369503028333974,1.048885918034798,0,-1.522522728877142,0.835363249116484,0
575,15644753,Hung,2.051582973209247,2,1,40,-0.6938822721797538,0.5536732687456765,-0.91227458746453,1,1,-1.2058092924458406,0,-99.0,1,1,-0.38915677235736457,1,1,1.4810801837362864,0.31205618846761196,-0.9907076277021017,1,0.4106973870267188,-1.12756177077963,-1.2245878028204018,-0.50595101231564,0,-1.522522728877142,-0.35342569460932,1
576,15653620,Gordon,-1.0881100425459997,0,0,27,1.0345146229121955,-1.222549805465863,0.8133836022641172,1,1,-1.4846036886514982,0,-59.0,1,1,1.281016489509001,1,3,1.4810801837362864,-1.5976905077463144,-0.5606191615255666,1,0.4106973870267188,1.1890325283776377,-0.6519383290276798,0.14189770866370918,1,-0.2865491688355369,0.835363249116484,0
578,15633922,Gray,1.0847238657084592,0,1,30,-0.34820289316136394,0.7504253118275376,0.8133836022641172,0,1,0.7662028847304724,0,-69.0,1,1,1.6462369496764595,0,1,0.8990299766917927,1.5852206526102295,1.5420355620041608,1,-0.4672016569193415,0.978433046636068,-1.4536475923374907,0.012327964467839346,1,1.2584177812164694,0.24096877725358196,2
579,15734674,Lin,-0.5994823215509779,0,0,41,0.34315586487541583,-1.222549805465863,-0.91227458746453,1,0,-0.608950560705047,0,71.0,8,0,1.189538119979391,1,0,-0.26507043739719427,-0.9611082756750056,-1.4685837012315852,2,1.288596430972779,-0.7765626345436802,1.0660100923504863,0.5953918133492536,3,0.9494243912060681,-1.542214638335124,0
580,15658032,Hopkins,0.5233218032886469,0,1,39,-1.0395616511981438,-1.222549805465863,0.8133836022641172,1,1,-0.306877611953247,0,47.0,6,0,1.0880109901605435,0,3,1.4810801837362864,-0.9611082756750056,-0.1783183027019798,3,1.288596430972779,-1.12756177077963,-1.2245878028204018,-0.50595101231564,0,-1.2135293388667407,1.429757720979386,1
581,15692671,Dobson,0.5233218032886469,2,1,36,1.0345146229121955,-1.222549805465863,0.8133836022641172,1,0,1.2009328818717926,0,-39.0,1,0,0.1690691871585514,0,1,0.8990299766917927,-1.5976905077463144,0.15619494876865866,3,-0.4672016569193415,-1.4083610797683896,-1.1100579080618573,1.1784556622306679,1,0.9494243912060681,-1.542214638335124,2
582,15737741,McKay,-0.4539336387013969,2,0,33,-1.0395616511981438,0.5136735689399872,0.8133836022641172,0,1,0.1589383169783946,1,8.0,4,1,1.1493430788224412,0,3,0.8990299766917927,-0.9611082756750056,0.4429205928863487,1,-1.345100700865402,0.8380333921416881,0.49336061855776425,0.7249615575451234,3,0.6404310011956669,0.835363249116484,2
584,15753719,Rickards,-1.077713708056744,1,0,30,1.3801940019305856,-0.0633943434087038,-0.91227458746453,1,0,-0.40172702736005617,0,45.0,2,1,-0.5436997754263271,1,1,-0.26507043739719427,-0.3245260436036968,0.06061973406276196,2,1.288596430972779,0.6274339104001184,0.37883072379921984,1.2432405343286028,1,-1.522522728877142,-1.542214638335124,0
585,15803689,Begum,-0.03808025913116551,1,0,51,-1.3852410302165337,0.6947689677576294,0.8133836022641172,0,0,-0.7867551427630887,1,29.0,1,0,-1.2956242522416825,1,0,0.31697976964729924,0.31205618846761196,-1.4207960938786368,2,-0.4672016569193415,-0.07456436207178094,0.9514801975919418,0.20668258076164409,0,1.2584177812164694,-0.947820166472222,2
586,15718057,Onyinyechukwuka,1.1367055381547382,0,0,51,-1.0395616511981438,0.39382033987396003,-0.91227458746453,0,0,1.3828655815493236,1,-11.0,2,1,1.0502415118320303,0,1,-1.4291708514861814,0.31205618846761196,0.7774338443569871,2,1.288596430972779,-1.19776159802682,0.8369503028333974,-0.8946602449032495,0,0.02244422117486435,-0.947820166472222,0
587,15722010,Zuyev,-0.3083849558518159,2,1,53,1.3801940019305856,1.5073848323252432,-0.91227458746453,1,0,-1.1238137969676705,1,-82.0,8,0,0.657646842600787,1,0,1.4810801837362864,-0.3245260436036968,0.1084073414157103,2,1.288596430972779,0.8380333921416881,0.49336061855776425,0.7249615575451234,3,1.5674111712268706,0.24096877725358196,0
588,15680998,Nwankwo,0.7728338310307857,0,1,44,-0.002523514142974041,-1.222549805465863,-0.91227458746453,1,1,0.29929936327789003,0,-69.0,1,1,1.6462369496764595,0,1,-0.8471206444416878,0.31205618846761196,-0.5606191615255666,1,0.4106973870267188,-0.49576332555492053,-1.1100579080618573,0.20668258076164409,0,0.3314376111852656,-0.35342569460932,1
589,15614782,Hao,-1.2960367323311155,0,1,36,-1.3852410302165337,-1.222549805465863,-0.91227458746453,1,0,1.0536103036079667,0,6.0,5,1,1.5464423647350667,0,3,1.4810801837362864,-0.9611082756750056,0.4429205928863487,3,-0.4672016569193415,0.9082332193888781,0.6078905133163086,-1.4777240937846636,1,0.02244422117486435,0.24096877725358196,0
590,15591047,Ma,-1.368811073755906,2,0,47,0.34315586487541583,1.2960918690253183,0.8133836022641172,0,0,0.8200748283669416,1,-31.0,9,1,0.12679509214865586,1,0,-0.8471206444416878,-1.5976905077463144,0.06061973406276196,2,-1.345100700865402,-0.9871621162852501,-1.568177487096035,1.4375951506224074,3,1.5674111712268706,-1.542214638335124,0
592,15604044,Mitchell,0.5129254687993912,0,1,38,1.0345146229121955,0.9360639876379484,-0.91227458746453,1,0,-1.7205768052508676,0,-84.0,7,0,0.8984705805669954,1,0,-0.8471206444416878,0.9486384205389207,0.9207966664158322,2,-1.345100700865402,-0.9169622890380601,-1.4536475923374907,-0.31159639602183525,0,1.5674111712268706,1.429757720979386,1
593,15679587,Chan,0.1594500961646944,0,0,34,1.3801940019305856,0.6332079968326655,-0.91227458746453,1,1,-1.306437445966394,0,51.0,4,1,-1.4009629807909305,0,0,-0.8471206444416878,1.5852206526102295,-0.03495548064313474,1,-1.345100700865402,-0.7765626345436802,1.1805399871090307,0.9193161738389282,0,-1.522522728877142,-0.947820166472222,1
594,15775153,Buchi,-0.21481794544851385,2,1,32,-0.34820289316136394,0.09098788687504669,-0.91227458746453,0,0,0.8035063161556281,0,-12.0,1,0,-1.1999877750061811,0,3,-0.8471206444416878,0.31205618846761196,0.15619494876865866,1,-0.4672016569193415,0.20623494691697877,-0.422878539510591,-1.7368635821764034,1,0.3314376111852656,0.835363249116484,2
595,15603925,Greco,1.3342358934505982,2,0,26,-0.34820289316136394,1.5686518208522822,0.8133836022641172,0,1,-1.0766806107033082,0,33.0,9,0,-1.5534269300069474,1,1,0.8990299766917927,1.5852206526102295,-0.03495548064313474,1,-1.345100700865402,-0.6361629800493004,1.1805399871090307,-0.8946602449032495,3,-1.522522728877142,-0.947820166472222,1
596,15680970,Lombardi,-0.4123483007443738,1,0,41,-1.0395616511981438,0.6061430421722809,-0.91227458746453,1,0,1.1121735668798904,0,-22.0,1,1,0.40608132639435934,0,3,-0.8471206444416878,-1.5976905077463144,0.9207966664158322,1,1.288596430972779,1.6102314918607774,0.9514801975919418,0.012327964467839346,0,-1.522522728877142,-0.35342569460932,1
597,15697183,Uchenna,0.35698045146055435,2,1,43,1.3801940019305856,-1.222549805465863,0.8133836022641172,1,0,0.13317809028341385,0,68.0,10,0,1.025639374572173,0,1,0.31697976964729924,-0.3245260436036968,-0.22610591005492814,3,-0.4672016569193415,-0.28516384381335075,-0.422878539510591,0.6601766854471884,0,0.02244422117486435,-0.947820166472222,0
598,15567446,Coffman,-0.04847659362042129,1,1,39,1.3801940019305856,0.5639922750824282,-0.91227458746453,1,1,-1.2064763979239594,0,99.0,10,1,-1.2744872047367348,1,1,-0.8471206444416878,-0.9611082756750056,-1.4685837012315852,2,1.288596430972779,-1.6891603887571494,1.0660100923504863,1.2432405343286028,3,-1.2135293388667407,0.24096877725358196,0
599,15637476,Alexandrova,0.3361877824820428,1,0,57,-0.002523514142974041,1.3785970042277254,-0.91227458746453,0,0,-1.582699695654663,1,-9.0,5,0,-1.5128853798745066,0,0,-1.4291708514861814,0.31205618846761196,0.15619494876865866,1,-0.4672016569193415,-0.14476418931897087,-0.8809981185447686,-1.0890148611970543,0,0.3314376111852656,0.24096877725358196,0
600,15714939,Fallaci,-1.7326827808798584,1,0,34,-0.34820289316136394,1.1512386074141794,-0.91227458746453,0,1,-1.1560082063969532,0,21.0,1,1,0.5342896473260098,1,3,-0.26507043739719427,0.31205618846761196,0.8252214517099355,2,0.4106973870267188,0.7678335648944983,-0.7664682237862243,0.07711283656577426,1,-0.5955425588459381,0.24096877725358196,2
601,15683503,Hudson,-0.5163116456369317,0,0,43,1.0345146229121955,-1.222549805465863,2.5390417919927644,0,1,0.18721607060814974,1,-1.0,6,0,-0.6829963835736879,1,1,-0.8471206444416878,-0.9611082756750056,0.4429205928863487,1,-1.345100700865402,-0.4255634983077306,-0.0792888552349578,-0.5707358844135749,1,0.9494243912060681,-0.35342569460932,1
602,15645569,Mai,1.1574982071332498,2,0,26,0.6888352438938058,0.7583000690878596,0.8133836022641172,1,1,1.2095150989945487,0,29.0,1,0,-1.2956242522416825,1,3,-0.8471206444416878,-0.9611082756750056,1.2075223105335222,1,-1.345100700865402,0.27643477416416873,0.2643008290406754,-0.6355207565115099,0,-1.2135293388667407,0.24096877725358196,2
603,15782569,Stout,0.3777731204390659,0,0,72,1.3801940019305856,-1.222549805465863,-0.91227458746453,0,1,-0.5278686150976433,0,-51.0,1,0,1.1760242699352441,0,0,-0.26507043739719427,0.31205618846761196,0.012832126709813612,2,-0.4672016569193415,0.8380333921416881,0.49336061855776425,0.7249615575451234,3,-0.5955425588459381,-1.542214638335124,0
